Rajat Nagpal,a59f95e920f448dcb3674e1c81a9459c,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,5,Best in the market!,"Looking is very awsom and no hanging problem and camera quality is amazing so i will  preffer u for  that
 
 

   READ MORE
  
",2,1,01-Jun-17
Mohamed  Ashif,d4ab90e088a94ae1a1097303910a348e,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,4,Really Nice,"Superb display quality ,camera feature is awesome & battery backup also good
 
 

   READ MORE
  
",2,1,25-May-17
Yashika Gupta,3a0f173a36a141ff94b7b79949dd60c6,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,5,Classy product,"Excellent Handset
  
  Review after 5 days use
  

  Got a good deal only in 13.2k
  
  16 mp outstanding front camera
  
  2.5D curved display best ever
  
  Rear camera do the job
  
  4gb ram works pretty good
  
  Processor is fine no hanging
  
  Battery lasts for 12 hours on a heavy usage all tym data use
  
  this is my 3rd handset in previous 2 yrs
  
  Its best ever i got
  

  Only 1 Issue little heating while charging otherwise it never heats up
  

  Go for it without any hesitation you will not regret it
 
 

   READ MORE
  
",2,1,24-May-17
VIJAY PATIL,a8ae4487a1f2431999544f559d4565f8,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,3,Did not meet expectations,"Mobile look is good, battery backup is not good
 
 

   READ MORE
  
",2,1,23-May-17
Bhargav  Darij ,38425ab9aed54e0cb348728a452672a7,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,2,Could be way better,"Camera not as expected and price are too much
 
 

   READ MORE
  
",2,1,18-May-17
Harpreet Singh,29a51208d5224544bd4bedc121003036,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,2,Useless product,"Dual camera is a trouble with this phone. Selfie images are distorted due to this. Sound poor. Battery backup average and needs improvement.
 
 

   READ MORE
  
",2,1,16-May-17
shubham sinha,da05e0df83bc4fca807b3a95f7305fda,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,5,Fabulous!,"Excellent product
 
 

   READ MORE
  
",2,1,15-May-17
Manish Maurya,dbf342c6df394e3eb8dac142c061305b,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,2,Bad quality,"Camara is not good
 
 

   READ MORE
  
",0,0,14-Nov-17
Parmod Kumar,0356004087ae4f5c9feca5b8b70df0b9,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Very poor,"Very poor phone hanging problem
 
 

   READ MORE
  
",0,0,14-Nov-17
kavi Thanjan,b8beb8bf6f7d4e7e9d808b6ee77bfb63,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,3,Not worth for ts rate,"Too costlier
  
  Samsung on max or j max is better than oppo f3.
  
  It's not a user friendly all of them were very hard too use like contact whatsapp ect ect.
  
  Better to choose any another mbls
  
  Front camera not good even we could use the youcam perfect.
  
  Rear camera is better than front camera 13Mp only.
  
  Otherwise seep looking also good.
  
  Finally its not worth for this rate 18K
 
 

   READ MORE
  
",1,0,14-Nov-17
OMPRAKASH  YADAV ,c6d105defd5841bab0e949ce0470a260,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Utterly Disappointed,"Phone is good but camera is 3rd cls and finger also not so good
  
  Don't buy next time any this type company phone frowd company
 
 

   READ MORE
  
",0,0,14-Nov-17
Bharat Bhushan,352a4a57e53d4d4292e4b259ecb3b6f8,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Did not meet expectations,"Worst product i have ever used slow processing . U cant use the phone regularly even just for 10 hours battery will die worst product
 
 

   READ MORE
  
",0,0,14-Nov-17
Flipkart Customer,cde68196a9884be88d77830800f2f23e,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Hated it!,"Battry was fast rechaging worst phone for baTtry
 
 

   READ MORE
  
",0,0,14-Nov-17
Dhana Sekar,7d74bd702f5e40888b34be04e6128d31,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,2,Bad quality,"Very worst   battery  backup
 
 

   READ MORE
  
",0,0,14-Nov-17
Flipkart Customert,89ede2a6dab249e2965ef1c3498136f2,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,2,Not good,"Average....
 
 

   READ MORE
  
",0,0,13-Nov-17
Flipkart Customer,1f8807a3c9084d959c81fc7373059e06,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,4,Good quality product,"Superb nice one!!.. within one day delivered
 
 

   READ MORE
  
",1,0,13-Nov-17
vikram  vicky,f05b3298985b47f1aeb0c640438bacc8,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Worthless,"Waste product.. Waste of money..  Phone is getting hang And heated.. Touch also not so good..  Waste product from flipcart..
 
 

   READ MORE
  
",0,0,13-Nov-17
Prasanth,222ab3d6cf8846eda841148ba7193458,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,5,Perfect product!,"Best exchange offer for a Flipkart value for money good camera clarity  Flipkart  good
 
 

   READ MORE
  
",1,0,13-Nov-17
Suresh Samala,d2babf5fe02b46b185980ef6453ed46b,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Useless product,"camera clarity not good
 
 

   READ MORE
  
",0,0,13-Nov-17
Dhaval Bandhiya,faaca577d1b1431d9d6a8583aa2e41c9,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Did not meet expectations,"Not good
 
 

   READ MORE
  
",0,0,13-Nov-17
Vikas  Chauhan,abd2a904cf874f35941b188aae49e0f0,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Useless product,"As per name and specification it gives zedo results
 
 

   READ MORE
  
",0,0,13-Nov-17
Pratibha  Singh,537f5a5018d7497b8849b3c7151ca339,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,2,Not good,"Not good
 
 

   READ MORE
  
",0,0,12-Nov-17
Omveer Singh,24a7c4f1a036449881f943f9e98e32bd,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,5,Mind-blowing purchase,"Excellent deal thank u flip kart
 
 

   READ MORE
  
",1,0,12-Nov-17
Barkat Ali,7d38f5d0974548b1be10326fa991fcdf,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Hated it!,"Very outdated one
 
 

   READ MORE
  
",0,0,12-Nov-17
ARSHAD KHAN,035ad26edc364b3cb6cceed08cea55f9,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,2,Bad quality,"Good
 
 

   READ MORE
  
",0,0,12-Nov-17
Flipkart Customer,9a932160eeb74b49a9591baf8dd1affd,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,2,Moderate,"Front Camera is not good very dull selfie.always best oppo f1s best selfies
 
 

   READ MORE
  
",0,0,12-Nov-17
Anil kumar sharma,96f264ec4d8c4aa3906d6855b0f4329e,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Absolute rubbish!,"not good
 
 

   READ MORE
  
",0,0,11-Nov-17
samaun chowdhury,95807227d2454fe19da0e3d6e0178f2d,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,4,Good quality product,"Mobile lock problam
 
 

   READ MORE
  
",1,0,11-Nov-17
jaleel shaik,ecf25478353242c59d3f4fa0965be3cf,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Very poor,"One off di wast mobile oppo : 3 ..plz i every  people  telling this mble nt  order..a single feautre nt there cmaprng 2 other mb le plz dont tke waste ur money mind it
 
 

   READ MORE
  
",0,0,11-Nov-17
Flipkart Customer,230f1690eccf41a4825fc197cf6e2b19,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,5,Mind-blowing purchase,"Super
 
 

   READ MORE
  
",1,0,11-Nov-17
KAVI SINGH,37fea530de734eada9a6b70cd84114e6,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Worthless,"ACCESSORIES VERY CHEAP QUALITY. HEAD PHONE VERY LOW QUALITY AND NOT WORKING PROPERLY.............0%%%%%%%%%
 
 

   READ MORE
  
",0,0,11-Nov-17
Flipkart Customer,d7d1400c8c4d451c92180a7ce2906761,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Worst experience ever!,"Waste of money Pls don't go for this don't spoil ur eyes if u go for this sure u have to go for eyecare with in a week
 
 

   READ MORE
  
",0,0,10-Nov-17
patel Bhadresh,97474e1c87674e8eb7332df1a7b3487c,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Horrible,"Bed  service flip kart
 
 

   READ MORE
  
",0,0,10-Nov-17
Vivek Jiyani,19cd5e9adeed4fc2b074d340d8ea1e90,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Worthless,"Batery backup is not good.
 
 

   READ MORE
  
",0,0,10-Nov-17
shiv naresh,a4357c9ee907453c85e5c61601fdb3f7,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,2,Slightly disappointed,"Buy only if you r camera lover. It is not a good product according to its price
 
 

   READ MORE
  
",0,0,09-Nov-17
waseem khan,f565b85f0e3642a392c9fbb842418768,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,2,Not good,"Poor...heating problem.,and battrey backup problem
 
 

   READ MORE
  
",0,0,09-Nov-17
Anbu Durai,10e80b30817b4cea99875bac400d3773,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,2,Not good,"Mobile super but battery konjam kammiyaa irukku
 
 

   READ MORE
  
",1,0,09-Nov-17
abhilash srivastav,4cfbb4e3948348a7b43b0dc9bac8dd46,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,5,Awesome,"Its good
 
 

   READ MORE
  
",0,0,09-Nov-17
Flipkart Customer,2f9fe1e7aea8474580683e99384b6563,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,5,Wonderful,"Nice mobile
 
 

   READ MORE
  
",0,0,09-Nov-17
Vicky Garg,d4dd6b5b945f47f9a348c94a4129baec,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,5,Must buy!,"Nice phone...
 
 

   READ MORE
  
",0,0,09-Nov-17
Flipkart Customer,9ce6c8e1811141009f6a424fdaf7bd96,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,4,Wonderful,"Ok
 
 

   READ MORE
  
",0,0,09-Nov-17
Guru Prasad,ac08e64bfacd41899a07e9112bcd88b3,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Don't waste your money,"camera problem
  
  battery problem
 
 

   READ MORE
  
",0,0,09-Nov-17
vaanee YATA,029120633e2c479f98590224a5cae266,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,2,Bad quality,"After using two weeks oppo f3 posting this.
  
  Pros.
  
  Good finger touch front
  
  Display good
  
  Looks like iPhone.
  
  Light weight
  

  Cos
  
  4gb RAM speed not there
  
  Camera quality totally waste as I was used earlier  redmi note4
  
  Heating problem persistent even media tech support.
  
  Quality of cover is very poor, it scratch for even little fall
  

  I am not satisfied. But OK for look
 
 

   READ MORE
  
",0,0,09-Nov-17
Flipkart Customer,3712940f79424dfa8b700e39af18a00d,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,5,Great product,"Really good and useful product,camera good, battery also good backup, lovely product!!!                
 
 

   READ MORE
  
",0,0,09-Nov-17
Suraj  Yadav ,b19fd82e6b3348d288679eaaefb1e11e,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Waste of money!,"Very poor
 
 

   READ MORE
  
",0,0,08-Nov-17
Ajith Ajith,a5086a09c60047a39c789d6844e5de7a,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,2,Battery,"Batery  Amh 3200    low charing  slow
 
 

   READ MORE
  
",0,0,08-Nov-17
Flipkart Customer,7767344ef61c4b729d453f78ebbc54af,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,configuration,"Did not support my corporate mail id
 
 

   READ MORE
  
",0,0,08-Nov-17
Fahad Ahmed,aba4e202f5574c13b68337803cc46e1a,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Waste of money!,"Worst mobile...
  
  Camera quality poor...
  
  Battery normal
  
  Sound poor...
  
  The worst mobile experience
 
 

   READ MORE
  
",0,0,08-Nov-17
Baji Shaik,67598beee8ad4dab947601716ef7d7d1,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Don't waste your money,"Not bad
 
 

   READ MORE
  
",0,0,08-Nov-17
Arun Aeri,0d232627ba3547908948905f5d7ade03,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Very poor,"FACING SOFTWARE ISSUES. NO RESPONSE FROM FLIPKART. AND NOW THEY ARE ASKIN ME TO GO TO SERVICE CENTRE, THOUHG THE PRODUCT IS IN REPLACEMENT PERIOD. WORSE EXPERIENCE>..bUT WILL MAKE SURE THEY PAY FOR IT.
 
 

   READ MORE
  
",1,0,08-Nov-17
Rajnish  Kumar,0daf5357227f407c81ae6715b323f4be,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Utterly Disappointed,"Bad quality
 
 

   READ MORE
  
",0,0,08-Nov-17
Aihik Sarkar,7384c4a0b2234dfea71066a560080dd2,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,2,Could be way better,"If u are a selfie queen then go for it..bcz its based on mediatek processor so heavy gamers cant like it....kinda rubbish phone.
 
 

   READ MORE
  
",0,0,08-Nov-17
Paresh Gadgil,8f25626630a74ac2a766c3d545a356d8,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Waste of money!,"Very poor quality
 
 

   READ MORE
  
",0,0,07-Nov-17
mohammed  ashfaque,9c6edf3a1d0041caa24158b5ace5af18,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Terrible product,"The price is high but good exchange offer
 
 

   READ MORE
  
",0,0,07-Nov-17
Yallapu Murali,76a56684f74048ad88d8df896556ede9,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,2,Expected a better product,"Not good at something good
 
 

   READ MORE
  
",0,0,07-Nov-17
Priya Gupta,cc72d6b3f0e64b6b8865488f39bcac7f,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,5,Perfect product!,"Awesome Phone!! Very handy, sexy design, looks good while holding, awesome camera performance.
  
  Has many camera features to be explored! Yes, we can click dslr like pics with its camera.
  
  Battery is average. Display is awesome. Fingerprint sensor is good.
  
  Go for it!!
  
  Camera and design is the best part of it.:) :)
 
 

   READ MORE
  
",1,0,07-Nov-17
mahender N,b596e73662854d9e8fcfc045ae5888a3,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Worst experience ever!,"Battery  video calling no
 
 

   READ MORE
  
",0,0,06-Nov-17
Anand,f564b8ecd3d14847ad826a87d5bd90ed,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Perfect product!,"Nice phone
 
 

   READ MORE
  
",0,0,06-Nov-17
kuldeep  malve,5e00e2deda8745e79ee22fe902253003,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Utterly Disappointed,"Hitting problem
 
 

   READ MORE
  
",0,0,06-Nov-17
Flipkart Customer,79abea8d5b204f349bc8496e37b3e1db,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Useless product,"Not worth
 
 

   READ MORE
  
",0,0,06-Nov-17
Flipkart Customer,39fb655a60f84fed8ceed3309b243cd8,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Absolute rubbish!,"Worst product
 
 

   READ MORE
  
",0,0,05-Nov-17
Rajesh Bhrambhatt,119fd77b22d54b25ba88e0b9d733b723,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Utterly Disappointed,"Very costly.
 
 

   READ MORE
  
",0,0,05-Nov-17
Mohamed Kazim,3d84d595d36f40c68be41839f03c44b2,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Absolute rubbish!,"Battery draining fast
 
 

   READ MORE
  
",0,0,04-Nov-17
Aiman  Baig,6c8536a6d8e743c992fbfbe1df1793d1,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,4,Delightful,"The phone is good.. Came on time.. Good packing.. Perfectly alright..
  
  But i was using oppo f1s before this and it was better than this.. Its camera was far bettr than this.. Thus i recommend to buy oppo f1s instead of oppof3..  And alsonits wide selfie camera is bakwas as hell
 
 

   READ MORE
  
",1,0,04-Nov-17
Pramod  Patil,4cc0503506684257891a4b6cd621038a,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Absolute rubbish!,"Camera clearity very poor
 
 

   READ MORE
  
",0,0,04-Nov-17
Mohan ,e0ca712aa3f748a381abeb14cfabd855,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,2,Could be way better,"Camera not good
 
 

   READ MORE
  
",0,0,03-Nov-17
DEEPAK  CHHEDA,5f7bdfeaa9844e92957ba35728a66fc7,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Useless product,"Battry was not good drain fast n charge slow
 
 

   READ MORE
  
",0,0,03-Nov-17
Rakesh Tailor ,0bbbb5b5bcda4db19874fe28bf37be0c,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Very poor,"Poor battery. Samsung is always better. Take lots of tym for charging.
 
 

   READ MORE
  
",0,0,02-Nov-17
Mandan Mishra,0a39eae478964643ac40d982b7ad3d24,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,2,Slightly disappointed,"Performannce is just ok but the device is getting heated up a lot even in normal usage.battery life is 8-10 hrs on 4g only. :/ if you can  live with these issues then oppo is made for you
 
 

   READ MORE
  
",0,0,01-Nov-17
Rutvij Modi,1f4c64d4095f4b1188de4b5d11b7e141,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Waste of money!,"Flipcart is a fraud company . Pls frnds dont any pproduct buy on flip cart . All time wrong product deliver . Dont answer on phone call . Pls pls frnds dont waste your time and money . Flipcart is  a fraud company ...
  
  .
 
 

   READ MORE
  
",0,0,31-Oct-17
Nagendra  Kumar,dd09e4ffbf8444b7a93ffb9089d0def6,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,2,Please do not buy this ...,"I purchased this mobile one week back. Battery is poor drying very fast. Lagging while playing 3d games not recommend for game lovers.
  
  my previous mobile Mi prime 3s so far better than this mobile. Disappointed nothing is good except camera quality.
 
 

   READ MORE
  
",1,0,30-Oct-17
chirag rana rana,dd96dc02ddb4480db80e02ec4070689e,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Unsatisfactory,"Bed bettery  never buy this phone bed company for oppoo
 
 

   READ MORE
  
",0,0,30-Oct-17
Flipkart Customer,cad483ae371f48d88b7da480a2d0f79f,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,5,Mind-blowing purchase,"Very nice Mobile Got it for 11k.
  
  Thanks Flip kart
 
 

   READ MORE
  
",0,0,30-Oct-17
Flipkart Customer,9ed8221c0fed47e8b2de0051cc3eb47e,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Unsatisfactory,"Phone charges very slowly.  Not better than opposite f1
 
 

   READ MORE
  
",0,0,30-Oct-17
Flipkart Customer,808232870ecd4f778de930bcceab5644,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,4,Wonderful,"Canera quality is good..
 
 

   READ MORE
  
",0,0,30-Oct-17
Dnyaneshwar Narayan,61f1b2915b734b429dcdd5f16bbb3b14,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Worst experience ever!,"Average phone.
 
 

   READ MORE
  
",0,0,30-Oct-17
Om s Vandra,32e7596929a941d9a5b931ae49068ae2,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,5,Worth every penny,"Tnx prodckt
 
 

   READ MORE
  
",0,0,30-Oct-17
Flipkart Customer,94eefd84444140ea8e994014172248fc,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,5,Just wow!,"Thanks flip kart for wonderful exchange offer on app f3
 
 

   READ MORE
  
",0,0,30-Oct-17
Suresh Veeravalli,b927c225d96043ec826047256bb27bf3,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,4,Really Nice,"Excellent
 
 

   READ MORE
  
",0,0,30-Oct-17
Vishal  Priyadarshi ,73d2654566344f0f851f351939d40686,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,5,Great product,"Great phone.
 
 

   READ MORE
  
",0,0,30-Oct-17
Flipkart Customer,790482be17fc4a6c95f5f5059465910e,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,4,Worth the money,"Great exchange deal
 
 

   READ MORE
  
",0,0,30-Oct-17
Flipkart Customer,83035c6ab2914a4c876bc105078fa7b5,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Worthless,"Product was not good
 
 

   READ MORE
  
",0,0,29-Oct-17
Flipkart Customer,132098e5a3e340de8211ce4e867fd8fc,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,1,Worthless,"Opposite f3 battery drains very fast. And flip kart not sending right product to customers
 
 

   READ MORE
  
",0,0,28-Oct-17
Vinay  Burnwal,5b5cf7bf0b084c44b4aefcb1424e0382,"OPPO F3 (Gold, 64 GB)",MOBETGZ5QQVZF6YC,5,Wonderful,"Very nice  features overall camera is too good
 
 

   READ MORE
  
",1,0,28-Oct-17
